Year,DOI,ArticleNumber,FigId,FigNumber,Label,ImageType,ImageFileName,Width,Height,DriveFileId,Caption
2023,10.1109/VIS54172.2023.00052,10360935,fig3,3,Figure 3:,F,vis_2023_00052_fig_3.png,1908,1392,1mgVmsFvPueIUbxKnfsNa7tThYnLVBaH3,Natural Language Explanations can be used to generate summarizing labels for a cluster and capture a global trend in the text better than a set of keywords. This is extremely useful in generating cluster labels that summarize a group of text. The figure shows cluster labels overlaid on a UMAP projection of titles of IEEE VIS publications. Lassoed clusters 1-3 and User inputs further drive related topic discovery by facilitating the investigation of the region around a re-projected point.
2023,10.1109/VIS54172.2023.00052,10360935,fig4,4,Figure 4:,F,vis_2023_00052_fig_4.png,1342,2150,1lnuu4KG35v__o5kmCJ3oFTJNTAdeY16w,Natural Language Explanation labels can also capture a global semantic trend of the text in a cluster. This is important for exploring literary works. The figure shows cluster labels overlaid on a UMAP projection of sentences from “Frankenstein” by Mary Shelley [26]. User inputs allow exploration of the themes and characters in this work.
2023,10.1109/VIS54172.2023.00053,10360889,fig1,1,Figure 1:,F,vis_2023_00053_fig_1.png,3075,1567,11fvoLskqq4cLejFodfiuSpihULBNNGqA,"Concept Lens aims to support users in exploring and understanding the semantic manipulations offered by GAN latent spaces. The design of Concept Lens consists of (A) a hierarchical encoding of concepts, (B) a hierarchical encoding of codes, and (C) a grid-based view that shows images generated by combinations of codes (rows) and concepts (columns) selected by user. Nodes in the hierarchies color-encode the consistency and magnitude of edits made by concepts. In this example, conditioned on a group of codes at (F), the blue node (D) indicates consistent edits (e.g. the addition of spots), while the purple node (E) suggests inconsistent edits, shown as variability in species of animals."
2023,10.1109/VIS54172.2023.00053,10360889,fig4,,,O,vis_2023_00053_fig_other2.png,917,583,1y8V-Sx2ZiozPiJPaqED1BMOyFJ4y1FtI,
2023,10.1109/VIS54172.2023.00053,10360889,fig5,,,O,vis_2023_00053_fig_other3.png,958,325,1CO28spVrtgrRSIK8ZPJOpmAfuoQS8iEs,
2023,10.1109/VIS54172.2023.00053,10360889,fig6,,,O,vis_2023_00053_fig_other4.png,642,617,1lpJYrtMYCocOZadKkhUiwLgYTtI1Ge3j,
2023,10.1109/VIS54172.2023.00053,10360889,fig2,2,Figure 2:,F,vis_2023_00053_fig_2.png,1908,992,1F-JUvKO4Yd7iJvhkPDIWm6EGl18nHwdX,"The selected concept applies “closed eyes” to most codes, while it doesn’t to the top selection in the code hierarchy. The top group is kittens, and, in our dataset, we find that kittens usually do not close their eyes. For the cats in the bottom group, “closed eyes” concept is combined with “mouth open”."
2023,10.1109/VIS54172.2023.00053,10360889,fig3,3,Figure 3:,F,vis_2023_00053_fig_3.png,1908,1208,1SWYbyvejQtXTuzVdF240u_--paWZK3iK,Re-clustering the concept hierarchy according to a set of closely related codes helps reveal the more consistent and high-quality concept edit. Re-clustering can be performed by brushing a subset of code in the code hierarchy (1) and clicking on the recluster button (2). Re-clustered directions are pointed by the arrows.
2023,10.1109/VIS54172.2023.00054,10360925,fig1,1,Figure 1:,F,vis_2023_00054_fig_1.png,3200,1550,1niSkzmr6RWWYOiJA2WD9pv_DbHfO3uTx,"Complete layout of our proposed hybrid AI-assisted visual analysis system. (C1, C2, C3) User input control panel to set analysis parameters, including MCB intervention experiments. (V1) Input cloud radiation anomaly visualization panel. (V2) Output climate anomaly visualization panel. (V3) Distribution-shift visualization. (V4, V5) Tipping point risk assessment panel."
2023,10.1109/VIS54172.2023.00054,10360925,fig2,2,Figure 2:,F,vis_2023_00054_fig_2.png,3592,633,13BcaMp9fejbjkiJ7G9s0EMexnu7r35GB,(a) Example of multivariate relationship exploration for different spatial regions using interactive PCP to filter lat-lon ranges. (b) Freeform selection of arbitrary spatial sites to perform MCB intervention experiments using our system. (c) A concise view of the results of MCB intervention over SEP region for 10 year duration leading to strong cooling effect in the Pacific.
2023,10.1109/VIS54172.2023.00055,10360883,fig1,1,Figure 1:,F,vis_2023_00055_fig_1.png,3583,1433,1DvRDzc1lHHs1NVFbwB0CkfECn93YnXNs,"DATATALES user interface including an interactive visualization (A), generated stories panel (B), and a history of generated stories (C). Here, as the user hovers the cursor over a sentence in the generated story, the system dynamically highlights the marks corresponding to the text (in this case, the bars for the months of May and June)."
2023,10.1109/VIS54172.2023.00055,10360883,fig2,2,Figure 2:,F,vis_2023_00055_fig_2.png,1617,1375,18I2U57wM1LG7x3Omo9U6CdA7FRnZyjcG,"DATATALES workflow overview. Given a chart and an optional set of annotations, the system generates textual narratives that are interactively linked to the chart and can be further edited by authors."
2023,10.1109/VIS54172.2023.00055,10360883,fig3,3,Figure 3:,F,vis_2023_00055_fig_3.png,1717,925,1CdfynewE3jrtZAuH64Pa6iTgwYJFvE5K,"Example of an incorrect statement generated by the LLM (contrary to the text, the chart shows that Florida does not have a higher number of people over the age of 80 compared to California). The text→chart linking feature helps verify the statement and identify the erroneous interpretation by dynamically highlighting the two states."
2023,10.1109/VIS54172.2023.00056,10360888,fig1,1,Figure 1:,F,vis_2023_00056_fig_1.png,3617,1925,14B8mTyXm7XjhibqZB0f-VPlYZPZbfcQh,"LinguisticLens, a new visualization tool for making sense of text datasets synthesized by large language models (LLMs) and analyzing the diversity of examples. (A) Each column represents a cluster of examples, where clustering is performed based on their syntax, tokens, or embeddings. Each example within the column is colored by part-of-speech (POS) tag, and has the dependency parse tree in gray. (B) In this example, users can easily find a group of examples very similar to each other. (C) Each cluster has a summary string, showing one of the most frequent subpattern across the examples. These text examples are generated with few-shot prompting on LLMs with (D) some seed examples."
2023,10.1109/VIS54172.2023.00056,10360888,fig2,2,Figure 2:,F,vis_2023_00056_fig_2.png,1717,225,10kmqu4AerWbNMME8hRV1MdWsRqT88Mtk,"Visualization of a single example in LinguisticLens. Words are colored by their parts of speech, with the dependency graph shown as arcs in gray."
2023,10.1109/VIS54172.2023.00056,10360888,fig3,3,Figure 3:,F,vis_2023_00056_fig_3.png,1908,1025,137Au44FbajmojXcdOG7lF1lZbLcR2NUr,"When a user hovers on a token, we highlight other tokens with the same POS tag and dependency relationship."
2023,10.1109/VIS54172.2023.00056,10360888,fig4,4,Figure 4:,F,vis_2023_00056_fig_4.png,1908,1700,1_LVPbvKiMxCsQyxQ05VTvEInP6GZHwQQ,"LinguisticLens supports the collapsed mode for overview. By adapting the idea of Table Lens, it displays a thumbprint of examples, enabling a quick overview of their linguistic patterns and the distributions across clusters."
2023,10.1109/VIS54172.2023.00056,10360888,fig5,5,Figure 5:,F,vis_2023_00056_fig_5.png,1150,650,1jsOMc6lfdw8eMGiJVz2LExACLS4PapGb,Each cluster is summarized with a frequent subsequence pattern determined based tokens and parts-of-speech of examples.
2023,10.1109/VIS54172.2023.00056,10360888,fig6,6,Figure 6:,F,vis_2023_00056_fig_6.png,1908,1192,1BbzicTmQ5bQPnk15ianXJpmO7KjOQAfg,A dataset of dialog examples. Each cluster contains sets of syntactic near-duplicates. A seed example that is used in few-shot examples in prompt is shown with a gray box.
2023,10.1109/VIS54172.2023.00057,10360881,fig1,1,Figure 1:,F,vis_2023_00057_fig_1.png,3975,1333,1b6_Z6Xh0Mm96lPA3ulHZb_96I0xN6IJW,"Wuda draws an interactive sphere visualization that embeds a Geodesic Icosahedron with labeled faces. In real-time, it rotates a vector p with a quaternion q, a = qpq−1. The interface plots a onto the sphere, Figures 1a, 1e, updates the angle between a and x-axis, y-axis, and z-axis, Figures 1b, 1c, 1d, and refreshes the face heat map by determining the closest face to a, Figure 1f. Users transform the signal using the control panel in Figure 1g."
2023,10.1109/VIS54172.2023.00057,10360881,fig2,2,Figure 2:,F,vis_2023_00057_fig_2.png,1908,1958,1N_dAK2cBhfzBjGmpDcxpRk-De2vNTcfX,Volunteers performing free-weight exercises. Image pairs demonstrate the starting and ending position of a repetition.
2023,10.1109/VIS54172.2023.00057,10360881,fig3,3,Figure 3:,F,vis_2023_00057_fig_3.png,1892,1950,1QQz1nC-pNP6BcWFtj82CprRU5VIuAaFu,"For each exercise, Wuda generates different patterns on the unit sphere."
2023,10.1109/VIS54172.2023.00057,10360881,fig4,4,Figure 4:,F,vis_2023_00057_fig_4.png,1933,542,1Q8TKUx5lBd6l49M0QPTXleQlB4T4APSx,"We monitor the heatmap of the exercise motion for a single Tricep Pulldown set. We change the mesh size of the Geodesic Icosahedron to determine the relationship to the spread of data, as shown in Figures 4a and 4b."
2023,10.1109/VIS54172.2023.00057,10360881,fig5,5,Figure 5:,F,vis_2023_00057_fig_5.png,1908,475,1_IY6JMlsw3T9urYbwPCe5IL1vTpCB6ez,"When a trainee performs the lifting portion of a repetition of a Barbell Curl, the slope of the angle between qpq−1 and the z-axis is initially negative (5a-5b) and later positive, 5c."
2023,10.1109/VIS54172.2023.00057,10360881,fig6,6,Figure 6:,F,vis_2023_00057_fig_6.png,1908,475,1u7oic1b1JSmLpgpZl4wZp2CN5bWQEpuL,Rotating the y-axis by 90° of a single repetition of a Barbell Curl causes a negative slope when trainees lift the bar towards the chin and a positive slope when lowing to starting position.
2023,10.1109/VIS54172.2023.00058,10360884,fig1,1,Figure 1:,F,vis_2023_00058_fig_1.png,3625,1350,15qS7PcZv186I86H9ppxjrwG6ugvkHrpf,"ScatterUQ plot of an out of distribution MNIST test sample (left sidebar and gray dot), ten Fashion-MNIST training examples from the closest class Sandal (blue dots), and the nearest Sandal training example (right sidebar)."
2023,10.1109/VIS54172.2023.00058,10360884,fig2,2,Figure 2:,F,vis_2023_00058_fig_2.png,1917,292,1ikGHev4SjUadGjWR8FrVUHATePhQxiHJ,"ScatterUQ confidence sliders that filter test samples into the High Confidence, Class Confusion, and OOD Use Cases"
2023,10.1109/VIS54172.2023.00058,10360884,fig3,3,Figure 3:,F,vis_2023_00058_fig_3.png,1925,833,1hoVYWPeBa02OP7HNZELQByxK6STB7N63,High-confidence ScatterUQ plot of encrypted network traffic tabular features predicted to originate from a “streaming” application.
2023,10.1109/VIS54172.2023.00058,10360884,fig4,4,Figure 4:,F,vis_2023_00058_fig_4.png,1925,875,19NZgw-Wb3yRn8FI76I3KCiDUdsQTAaIi,ScatterUQ plot of a sample that is in-distribution but has low class confidence. ScatterUQ displays the test sample (left) and training examples of the two closest classes (Shirt in red and T-shirt/top in blue) as well as the closest training example (right).
2023,10.1109/VIS54172.2023.00059,10360931,fig1,1,Figure 1:,F,vis_2023_00059_fig_1.png,1767,825,1B7pgqc-SHPdWTn4BHx2ypEDW_REx47AP,"We reach interactive update rates for DOI computations on large datasets by progressively updating a user interest model when data relevance changes, rather than computing it on all data."
2023,10.1109/VIS54172.2023.00059,10360931,fig2,2,Figure 2:,F,vis_2023_00059_fig_2.png,3925,458,1ZnmhddD4D5KfXKEkNp1kP25VoKAxz_AX,"Demonstrative example of our approach: (1) Computing the DOI function over visualized data assigns an interest value to each data item. (2) Then, a regression tree is trained on that data, using the interest as labels. The trained model consists of a set of decision rules that divide the data by predicted interest value. (3) These decision rules can now be used to query the stored data, by appending them to the query that retrieves the next chunk. Appending rules leading to a high predicted interest steers the progression towards interesting data. (4) To supplement the steered sample, we enrich it with visualized data selected along “uninteresting” paths of the regression tree. (5) The DOI values are then computed for the selection from the two previous steps, and (6) a new regression tree is trained. (7) By comparing the predicted interest with the earlier regression tree, we can detect changes per path in the interest model and update the interest values efficiently."
2023,10.1109/VIS54172.2023.00059,10360931,fig3,3,Figure 3:,F,vis_2023_00059_fig_3.png,1908,1583,1kLjLUecp6MNGSLFuaAtx9dwOJC6ASMqS,Our benchmarks show our model outperforming the baseline in terms of (a) the number of the most interesting items in the visualization per iteration and (b) the DOI error.
2024,10.1109/VIS55277.2024.00073,10771111,fig1,1,Figure 1:,F,vis_2024_00073_fig_1.png,1875,649,10i47jbEnvpGkmHfCod-sMQppoBu7f_uR,"(A) Tissot’s indicatrix for two classic map projections, providing an intuitive view of cartographic distortion. (the images are produced using cartopy [14] in Python) (B) The ""hypertrix"" is a high-dimensional extension of Tissot’s Indicatrix. At left is a standard t-SNE projections of the MNIST digits dataset. At right is a hypertrix overlay. The hypertrix makes it clear that the cluster for the digit 1 is (non-conformally) expanded compared to other digits. There is also significant information compression at cluster boundaries."
2024,10.1109/VIS55277.2024.00073,10771111,fig2,2,Figure 2:,F,vis_2024_00073_fig_2.png,1050,520,10FjeZEoS8t9nuM79DQWSAqimwUna9JfG,"The Hypertrix reflects the local distortion due to scaling, rotation, and loss of information about distances, visualized as a visual glyph of an ellipse. (A) The color encodes the distortion in distances and (B) the shape encodes the stretching or compression and rotation relative to the original data."
2024,10.1109/VIS55277.2024.00073,10771111,fig3,3,Figure 3:,F,vis_2024_00073_fig_3.png,1047,715,1vW0G2wXBHYNr8AOpdoKsfkz7aRcBVJI-,"An illustration of the Hypertrix computation process. (A) We select a neighborhood of data points around a grid center in the projection space and a local linear transformation A. (B) The covariance of the transformation matrix A is a measure of distortions such as local scaling and rotation due to projection. We compute its eigenvalues, eigenvectors, and the distortion measure δ and (C) encode them visually as the indicatrix."
2024,10.1109/VIS55277.2024.00073,10771111,fig4,4,Figure 4:,F,vis_2024_00073_fig_4.png,1037,981,1-SgfK-plzEXTfOZKsFAwpc0gkxdE-VXs,"Hypertrix visuals overlaid over the t-SNE and UMAP projections of various synthetically generated datasets. The t-SNE and UMAP projections do not maintain certain crucial aspects of the data. In (A) and (B) the relative sizes of structures are distorted. In (C) the overall aspect ratio of the grid and shape of the ""hole"" are distorted. The hypertrix overlay aids in identifying these inaccuracies."
2024,10.1109/VIS55277.2024.00073,10771111,fig5,5,Figure 5:,F,vis_2024_00073_fig_5.png,1069,1220,1D5PCTvBoz3YUNKJ9YQFNufthH03-t7Dt,"We compute hypertrix for (A) t-SNE projections of embeddings of metadata for a collection of New York Times articles. (B) The resulting indicatrices are overlaid on the projection plots. Notably, the color of the hypertrix in the ""Wedding announcements"" cluster suggests anomalous distortion; analysis of the underlying data indicates this cluster is more compact in high dimensions than other clusters, reflecting the limited diversity in keywords in the underlying text."
2024,10.1109/VIS55277.2024.00009,10771146,fig1,1,Figure 1:,F,vis_2024_00009_fig_1.png,1892,1114,1bLBFYtoeTxryN_AxmlWR0hzrrvWXjXAA,"An example walkthrough with PyGWalker in a Jupyter Notebook. The analyst initially loads the dataset into PyGWalker to activate the interface with one line of code (A). The dataset overview is provided under the Data tab (B1). Under the Visualization tab, the analyst creates multi-faceted charts (B) by dragging data columns to the X-Axis (B2) and Y-Axis (B3) and selecting the mark type (B4). Filters are further added to narrow the dataset (C1), and the color encoding (C2) can be diversified for varied visualizations (C). Details can be viewed by hovering over chart elements (C3). In addition to charts, pivot tables can be constructed (D) with collapsible hierarchical headers (D1). Finally, the visualizations generated in the exploratory analysis process can be documented (E). The analyst adjusted and chart style (B5), renamed charts (B6), and exported them (B7) as a JSON specification (E1) and an HTML file of the notebook (E2), which can be shared and hosted to reproduce the analysis process (E2), accessible at this link."
2024,10.1109/VIS55277.2024.00009,10771146,fig2,2,Figure 2:,F,vis_2024_00009_fig_2.png,1051,461,1h3_sHB3IRiVTYE5keroSPprAk6xOiNxc,Overview of PyGWalker.
2024,10.1109/VIS55277.2024.00009,10771146,fig3,3,Figure 3:,F,vis_2024_00009_fig_3.png,1048,470,16O4JqtVMBV6vqQvocjlUNJ_--NKG_Zzk,Computation mechanisms of PyGWalker.
2024,10.1109/VIS55277.2024.00010,10771098,fig1,1,Figure 1:,F,vis_2024_00010_fig_1.png,1732,651,1qRQgN1iJZCWBPwcdVLBA9RRVuEzX4WW9,"Schematic overview of a potential workflow with DaVE: A domain scientist acquires data, e.g., by running a simulation on an HPC cluster (). Based on this data, they enter search terms into DaVE, which provides a list of appropriate visualization techniques from its curated and extensible database for different data types and domains (). The user can freely explore the examples until a suitable visualization is chosen. Each example comes with a description, explanation of techniques, additional references, and adaptable containerized code. This allows the visualization to be calculated on suitable hardware using the respective data without the potentially cumbersome setup process ()."
2024,10.1109/VIS55277.2024.00010,10771098,fig2,2,Figure 2:,F,vis_2024_00010_fig_2.png,1021,639,1JrAS14eRdU186LUjcauFRX4s0C_33TTc,"Through the adaptive web interface, DaVE provides a gallery of visualization examples that can be searched and filtered through tags and requirements."
2024,10.1109/VIS55277.2024.00010,10771098,fig3,3,Figure 3:,F,vis_2024_00010_fig_3.png,1052,619,15S16piX6f4Md6vPYyyKN03AsQsKCPs7Z,"Tags describing data type, visualization technique, and domain of the example are included in the search. Example images, optional interactive previews, and text descriptions provide further information on the technique and usage of provided resources."
2024,10.1109/VIS55277.2024.00010,10771098,fig4,4,Figure 4:,F,vis_2024_00010_fig_4.png,1053,571,1SefrL5NsBVjwZSRwfvy8mKER7CSEjt28,"DaVE supports interactive examples on the websites through VTK.js 3 , allowing users to directly test visualizations."
2024,10.1109/VIS55277.2024.00011,10771135,fig1,1,Figure 1:,F,vis_2024_00011_fig_1.png,935,396,1Bx0EKxj7Q5dhwkIhCPAAJNsxL6KSrhkK,"A visualization using the cars dataset [5] which, when animated, demonstrates how staging helps differentiate the specified state (all cars produced before the current year) and the momentary state (marks that are entering and/or exiting based on the previous selection). The animated version is one of the examples at https://dig.cmu.edu/counterpoint."
2024,10.1109/VIS55277.2024.00011,10771135,fig2,2,Figure 2:,F,vis_2024_00011_fig_2.png,883,421,1EHhC5s2QCYWbUzXXOf6U-OoBnwQfyPld,Average frame time for 5-second scatter plot animations using D3 and Counterpoint-based implementations. Shaded intervals represent 1 standard deviation around the mean over 20 trials.
2024,10.1109/VIS55277.2024.00011,10771135,fig3,3,Figure 3:,F,vis_2024_00011_fig_3.png,834,885,1Sl0WxkEr2YPsKwsXIr-tvpfe85YXvAX1,"Visualizing citation networks and semantic similarity in IEEE VIS papers. Animations of mark opacity, connection lines, and reactive zoom help users trace lineage across papers. The interactive version is available at https://dig.cmu.edu/counterpoint."
2024,10.1109/VIS55277.2024.00011,10771135,fig4,4,Figure 4:,F,vis_2024_00011_fig_4.png,966,796,1DHhbBzP4CUeBF4KO8Z5SapPiy8od07D0,Visualizing global economies from the Gapminder dataset [12]. The user can navigate the chart using multiple modalities and see or hear text descriptions of each mark. The interactive version is one of the examples at https://dig.cmu.edu/counterpoint.
2024,10.1109/VIS55277.2024.00012,10771133,fig1,1,Figure 1:,F,vis_2024_00012_fig_1.png,1902,292,1X23PeiuZpRTu3zDNEKgT_Z-cxLR_L6cB,"Prototype of the Frontier digital twin using Unreal Engine 5. All child components are visible: The first row, shows 12 compute racks and four cooling distribution units1. The racks show, among others: cable trays, rectifiers1, and compute nodes, with all CPUs, GPUs1 and DIMMs visible. (1: Colored according to power consumption.) Total actors: 152,906."
2024,10.1109/VIS55277.2024.00012,10771133,fig2,2,Figure 2:,F,vis_2024_00012_fig_2.png,1030,355,13FAgiTTYKyzC_SJcg3sn4LbAqnJ_tDgh,Desktop View: Side View and Translucent top down.
2024,10.1109/VIS55277.2024.00012,10771133,fig3,3,Figure 3:,F,vis_2024_00012_fig_3.png,1064,655,1E8djgWHxQKoUMAihW_RvNyGFdlHVy1Ej,"Left to right: Cooling manifold, two rectifiers, eight blades (containing two nodes each), six additional rectifiers, eight blades and the PDUs on the right. Each node consists of one CPU, four GPUs, eight DIMMs each. Telemetry in red for rectifiers and GPUs."
2024,10.1109/VIS55277.2024.00012,10771133,fig4,4,Figure 4:,F,vis_2024_00012_fig_4.png,1063,438,1UCFEIFONhOVwBYEO7Z_V6JrarGF2ymH7,AR Table-top: First (right) and third (left) person view.
2024,10.1109/VIS55277.2024.00012,10771133,fig5,5,Figure 5:,F,vis_2024_00012_fig_5.png,1063,520,1_Bzh1lm8Iw5R66ClrKaSDNtW4frnchCs,Digital and physical twin in-place: First (left) and third (right) person view. The user is displaying telemetry and about to trigger the simulation in AR. The QR-Code serves as spatial anchor.
2024,10.1109/VIS55277.2024.00012,10771133,fig6,6,Figure 6:,F,vis_2024_00012_fig_6.png,1021,408,1ufHH5_FJf8rDhE-gTCADLTKygoi-drdW,Data Flow from source to visualization.
2024,10.1109/VIS55277.2024.00012,10771133,fig7,7,Figure 7:,F,vis_2024_00012_fig_7.png,1055,333,16g3znE7aHbZtRKA5ZqTsKFmhuKoVgMXm,"Future Work: Dragonfly Network, with inter-group (left) and intra-group (middle) network. And central energy plant (right)"
2024,10.1109/VIS55277.2024.00013,10771085,fig1,1,Figure 1:,F,vis_2024_00013_fig_1.png,1666,794,1W2kc25ngIg1oaQp7RXcaWEbvdsye5JlN,GuidedStats helps users perform statistical analyses with guided workflows. (A) A user selects to run the linear regression workflow. (B) GuidedStats guides the user through the nine steps of this workflow. Each step either solicits user input or helps users verify assumptions with visualizations and tests of the data. (C) GuidedStats provides explanations for the current step in the workflow. The user is currently on an assumption checking step; the explanation shows more information about the statistical concepts in the current step.
2024,10.1109/VIS55277.2024.00013,10771085,fig2,2,Figure 2:,F,vis_2024_00013_fig_2.png,881,523,1mKqaD8amkiKqnqm38pD6KbZVvgaFfi1i,"GuidedStats supports an interactive loop of assumption checking, editing the data, then re-verifying assumptions."
2024,10.1109/VIS55277.2024.00013,10771085,fig3,3,Figure 3:,F,vis_2024_00013_fig_3.png,901,600,1EkI1Znodk2nqlGaa_2TQM8-6XsbRG2Nr,"For assumption checking steps, like the homogeneity of variance in the T-test workflow, GuidedStats recommends potential actions based on the results of assumption checks. In this example, the check suggests the variances are equal and the user can select the action to pre-set this parameter to True in the later model specification step."
2024,10.1109/VIS55277.2024.00014,10771145,fig1,1,Figure 1:,F,vis_2024_00014_fig_1.png,2250,412,1N0hBqfTmEM2zQug4MQ6Hd0aBTHz0ceOT,"Overview of FCNR. The encoder (E) encodes xl and xr to bitstreams with hyper-encoder (hE), quantization (Q), and arithmetic encoder (AE). The decoder (D) then reconstructs \${\hat x_l}\$ and \${\hat x_r}\$ through quantized latents (ŷ l and ŷ r ) with arithmetic decoder (AD) and hyper-decoder (hD)."
2024,10.1109/VIS55277.2024.00014,10771145,fig2,2,Figure 2:,F,vis_2024_00014_fig_2.png,2177,264,1OxqPW5lndBJhpZdX03qaZwSkbsQqcz-C,The detailed structure of each module.
2024,10.1109/VIS55277.2024.00014,10771145,fig3,3,Figure 3:,F,vis_2024_00014_fig_3.png,1043,1024,1mqCUt9_q5-6cBwtzs6cODlBq6Og8fR7C,"Decompressed IR and DVR images. The datasets are vortex, Tangaroa, and tornado, respectively."
2024,10.1109/VIS55277.2024.00014,10771145,fig4,4,Figure 4:,F,vis_2024_00014_fig_4.png,1074,509,1tPhNn4WsPmaxSah3JFOnSaYlEVdY9k7p,"PSNR comparison of all methods on the vortex IR dataset. E-NeRV, HNeRV, and NeRVI were all trained for 200 epochs. Both ECSIC and FCNR were trained for 3 epochs."
2024,10.1109/VIS55277.2024.00014,10771145,fig5,5,Figure 5:,F,vis_2024_00014_fig_5.png,1032,404,1PwZyn2MENXYZII1Zng5M0yuBmIHTigji,First row: decompressed images of FCNR and ECSIC with variations. Second row: zoom-ins for closer examination.
2024,10.1109/VIS55277.2024.00015,10771141,fig1,1,Figure 1:,F,vis_2024_00015_fig_1.png,1899,683,1TUF-gcPUPJhd_UwupdjmTpqA_Sm5PitX,"Groot allows users to edit and reconfigure automated data insights by (1) selecting marks in charts to get recommendations of new insights based on the selection, (2) reconfiguring default insights by adjusting the template or insight generation thresholds, (3) adding new custom insights by specifying text templates for insights."
2024,10.1109/VIS55277.2024.00015,10771141,fig2,2,Figure 2:,F,vis_2024_00015_fig_2.png,1064,547,1kx4gOyhSJ5CtCQf82-vuGzIBoV0HaIIP,"Three main views of Groot: the data table view (A), the charts view (B), and the insights view (C)."
2024,10.1109/VIS55277.2024.00015,10771141,fig3,3,Figure 3:,F,vis_2024_00015_fig_3.png,1055,485,1sVgWiWz3koLSOyWLhbztzOOb0vAD5jhk,A change in distribution observed for total Sales x Region bar chart before and after removing the rows having ‘Not Specified’ Order Priority.
2024,10.1109/VIS55277.2024.00015,10771141,fig4,4,Figure 4:,F,vis_2024_00015_fig_4.png,1061,630,1s6O3Jl_k_YHZttW2vC_Ywl5keqrDooUt,Difference insight between Central and South regions from Figure 1-1 propagated to the Unit Price × Region bar chart (A). A Correlation insight is generated by default for a scatterplot of Sales ×Profit (B). New Correlation insight propagated from Figure 1-2 to a scatterplot showing Sales × Product Base Margin (C).
2024,10.1109/VIS55277.2024.00015,10771141,fig5,5,Figure 5:,F,vis_2024_00015_fig_5.png,1062,482,1HOMExYdYm-ZpeuSVjSym_Fc_7zY0cLGY,Reconfiguring the Outlier insights for Shipping Cost (A) by examining its formula (B) and editing it (C) results in a reduced number of items highlighted as outliers (D).
2024,10.1109/VIS55277.2024.00015,10771141,fig6,6,Figure 6:,F,vis_2024_00015_fig_6.png,1073,521,1_48hrvoFXKTWNHARSf_yvxY0NRdjWms4,"Specifying template for adding new Custom insight. ""@"" allows referencing attributes in the dataset (A), ""="" is used to reference mathematical calculations (B), and ""{}"" allows defining formulae within the interactive editing interface."
2024,10.1109/VIS55277.2024.00016,10771090,fig1,1,Figure 1:,F,vis_2024_00016_fig_1.png,1868,324,1D8kInYImkfnO_32z4qUR1wssfp13CGrZ,"Data Page layout showing Elapsed Time (left), Pace (top), Distance (right) and Heart Rate (bottom). Pace, Distance and Heart Rate are represented with Text or Visualization. DP1 shows Elapsed Time and Heart Rate with Text, and Pace and Distance with Visualization; DP2 shows Elapsed Time, Pace and Distance with Text, and Heart Rate with Visualization."
2024,10.1109/VIS55277.2024.00016,10771090,fig2,2,Figure 2:,F,vis_2024_00016_fig_2.png,1047,1008,1HGQv9IdmHYCktj5DPE4Nr1ufym2nA0MW,"Bootstrapped mean completion time (in seconds) with Text (in pink) and Visualization (in teal) for the five tasks, along with the bootstrapped mean differences in seconds between Text and Visualization (in grey). Bars show 95% CI. Mean estimates and CI values are shown besides each bar."
2024,10.1109/VIS55277.2024.00016,10771090,fig3,3,Figure 3:,F,vis_2024_00016_fig_3.png,1053,1559,1nNldYDE5W6VH2AsuJ2cqVAmf8PfUjJnP,Subjective ratings for Text and Visualization.
2024,10.1109/VIS55277.2024.00017,10771084,fig1,1,Figure 1:,F,vis_2024_00017_fig_1.png,1070,329,1E0neucdpQ0Zt5WJoUZCqVo4BFjh4wo87,"Examples of three watch-face stimuli showing the three radial progress charts: \$\color{green}{\text{calories burned (cb)}}\$ , \$\color{Cyan}{\text{step count (sc)}}\$ , and \$\color{Yellow}{\text{distance walked (dw)}}{\text{.}}\$ The visualized progress percentage on each stimulus are: \$\color{green}{\text{cb:} 75\% }\$ , dw: 70%, sc: 65% (left), \$\color{Cyan}{\text{sc:} 65\% }\$ , dw: 60%, cb: 55% (middle), and \$\color{Yellow}{\text{dw:} 50\% }\$ , cb: 45%, sc: 40% (right)."
2024,10.1109/VIS55277.2024.00017,10771084,fig2,2,Figure 2:,F,vis_2024_00017_fig_2.png,1066,253,1A9Nf-N3XO8uRAvo0U7QeTdG9QcwTfAYa,"Illustrations of the 3 trajectories participants walked in Study 1, from left to right: line, circular, and infinity trajectory."
2024,10.1109/VIS55277.2024.00018,10771112,fig1,1,Figure 1:,F,vis_2024_00018_fig_1.png,1902,1120,1H1iqZ800sc36j4vq9yoBnIKbO6Ol6mGh,"FAVis (https://luyikei.github.io/favis/) visualizes a three-factor common factor model of the Motivational State Questionnaire dataset, selecting variables with the absolute values of their factor loadings larger than 0.3. (A) Matrix view shows the most direct visualization of a factor loadings matrix; (B) Network view visualizes cross-loadings most effectively and reduces redundant information; (C) Parallel-coordinates view shows factor loadings for each variable/factor without information loss and allows for selecting variables/factors in a range of values; (D) Tag view shows the summary of the relevance of tags for each factor by counting the frequency of tags annotated for variables based on a theory; (E) Word cloud view helps interpret factors by correlating fonts with the values of factor loadings; (F) Threshold view controls the number of factor loadings shown in the matrix and network views; (G) Factor correlation view shows the network of factor correlations; (H) Top bar allows users to filter variables by their prefix and limit the number of variables/factors shown in the application."
